dname,isco88_code_2dg,rti_score,offs_score
pe07,21,-0.727476418,1.308184028
pe07,22,-0.909958124,-0.589510024
pe07,32,-0.226255,-0.584529996
pe07,23,-1.465365052,-0.703190029
pe07,23,-1.421395302,-0.678167224
pe07,23,-1.238386273,-0.516457021
pe07,24,-0.635716379,0.426382989
pe07,24,-0.547279716,0.316072822
pe07,31,-0.292395711,0.075538002
pe07,31,-0.305595636,0.14351657
pe07,34,-0.33859539,0.313463002
pe07,41,2.410058022,0.622610986
pe07,41,1.51389432,0.390653998
pe07,42,1.555783033,-0.055739999
pe07,51,-0.497650087,-0.77658999
pe07,52,0.169350505,-0.730080009
pe07,61,0.144009098,-0.840810001
pe07,92,0.380368501,-0.840810001
pe07,71,-0.075297303,-0.773209989
pe07,81,0.445600986,1.870820045
pe07,72,0.582644522,-0.26800999
pe07,74,1.382539034,1.406988025
pe07,82,0.619180918,2.65978694
pe07,74,1.09627974,1.876787663
pe07,74,1.104954243,1.862551212
pe07,74,1.109911203,1.854416251
pe07,73,1.742398024,1.942178965
pe07,83,-1.417865038,-0.840810001
pe07,91,0.142689198,-0.641499996
pe07,93,0.574263811,-0.484329998
pe10,11,-0.570638001,-0.418199986
pe10,12,-0.650581717,-0.130879998
pe10,13,-1.445287943,-0.458799988
pe10,21,-0.727476418,1.308184028
pe10,22,-0.909958124,-0.589510024
pe10,32,-0.226255,-0.584529996
pe10,23,-1.465365052,-0.703190029
pe10,23,-1.421395302,-0.678167224
pe10,23,-1.238386273,-0.516457021
pe10,24,-0.635716379,0.426382989
pe10,24,-0.547279716,0.316072822
pe10,51,-0.497650087,-0.77658999
pe10,31,-0.292395711,0.075538002
pe10,31,-0.305595636,0.14351657
pe10,34,-0.33859539,0.313463002
pe10,41,2.410058022,0.622610986
pe10,41,1.51389432,0.390653998
pe10,42,1.555783033,-0.055739999
pe10,52,0.169350505,-0.730080009
pe10,61,0.144009098,-0.840810001
pe10,92,0.380368501,-0.840810001
pe10,71,-0.075297303,-0.773209989
pe10,81,0.445600986,1.870820045
pe10,72,0.582644522,-0.26800999
pe10,74,1.382539034,1.406988025
pe10,82,0.619180918,2.65978694
pe10,74,1.09627974,1.876787663
pe10,74,1.104954243,1.862551212
pe10,74,1.109911203,1.854416251
pe10,73,1.742398024,1.942178965
pe10,83,-1.417865038,-0.840810001
pe10,91,0.142689198,-0.641499996
pe10,93,0.574263811,-0.484329998
pe13,11,-0.570638001,-0.418199986
pe13,12,-0.650581717,-0.130879998
pe13,13,-1.445287943,-0.458799988
pe13,21,-0.727476418,1.308184028
pe13,22,-0.909958124,-0.589510024
pe13,32,-0.226255,-0.584529996
pe13,23,-1.465365052,-0.703190029
pe13,23,-1.421395302,-0.678167224
pe13,23,-1.238386273,-0.516457021
pe13,24,-0.635716379,0.426382989
pe13,24,-0.547279716,0.316072822
pe13,31,-0.292395711,0.075538002
pe13,31,-0.305595636,0.14351657
pe13,34,-0.33859539,0.313463002
pe13,41,2.410058022,0.622610986
pe13,41,1.51389432,0.390653998
pe13,42,1.555783033,-0.055739999
pe13,51,-0.497650087,-0.77658999
pe13,52,0.169350505,-0.730080009
pe13,61,0.144009098,-0.840810001
pe13,92,0.380368501,-0.840810001
pe13,71,-0.075297303,-0.773209989
pe13,81,0.445600986,1.870820045
pe13,72,0.582644522,-0.26800999
pe13,74,1.382539034,1.406988025
pe13,82,0.619180918,2.65978694
pe13,74,1.09627974,1.876787663
pe13,74,1.104954243,1.862551212
pe13,74,1.109911203,1.854416251
pe13,73,1.742398024,1.942178965
pe13,83,-1.417865038,-0.840810001
pe13,91,0.142689198,-0.641499996
pe13,93,0.574263811,-0.484329998
pl04,11,-0.570638001,-0.418199986
pl04,12,-0.650581717,-0.130879998
pl04,13,-1.445287943,-0.458799988
pl04,21,-0.727476418,1.308184028
pl04,22,-0.909958124,-0.589510024
pl04,23,-1.465365052,-0.703190029
pl04,24,-0.635716379,0.426382989
pl04,31,-0.292395711,0.075538002
pl04,32,-0.226255,-0.584529996
pl04,33,-1.368631959,-0.648140013
pl04,34,-0.33859539,0.313463002
pl04,41,2.410058022,0.622610986
pl04,42,1.555783033,-0.055739999
pl04,51,-0.497650087,-0.77658999
pl04,52,0.169350505,-0.730080009
pl04,61,0.144009098,-0.840810001
pl04,62,0.472829401,-0.840810001
pl04,71,-0.075297303,-0.773209989
pl04,72,0.582644522,-0.26800999
pl04,73,1.742398024,1.942178965
pl04,74,1.382539034,1.406988025
pl04,81,0.445600986,1.870820045
pl04,82,0.619180918,2.65978694
pl04,83,-1.417865038,-0.840810001
pl04,91,0.142689198,-0.641499996
pl04,92,0.380368501,-0.840810001
pl04,93,0.574263811,-0.484329998
pl07,11,-0.570638001,-0.418199986
pl07,12,-0.650581717,-0.130879998
pl07,13,-1.445287943,-0.458799988
pl07,21,-0.727476418,1.308184028
pl07,22,-0.909958124,-0.589510024
pl07,23,-1.465365052,-0.703190029
pl07,24,-0.635716379,0.426382989
pl07,31,-0.292395711,0.075538002
pl07,32,-0.226255,-0.584529996
pl07,33,-1.368631959,-0.648140013
pl07,34,-0.33859539,0.313463002
pl07,41,2.410058022,0.622610986
pl07,42,1.555783033,-0.055739999
pl07,51,-0.497650087,-0.77658999
pl07,52,0.169350505,-0.730080009
pl07,61,0.144009098,-0.840810001
pl07,62,0.472829401,-0.840810001
pl07,71,-0.075297303,-0.773209989
pl07,72,0.582644522,-0.26800999
pl07,73,1.742398024,1.942178965
pl07,74,1.382539034,1.406988025
pl07,81,0.445600986,1.870820045
pl07,82,0.619180918,2.65978694
pl07,83,-1.417865038,-0.840810001
pl07,91,0.142689198,-0.641499996
pl07,92,0.380368501,-0.840810001
pl07,93,0.574263811,-0.484329998
pl10,11,-0.570638001,-0.418199986
pl10,12,-0.650581717,-0.130879998
pl10,13,-1.445287943,-0.458799988
pl10,21,-0.727476418,1.308184028
pl10,22,-0.909958124,-0.589510024
pl10,23,-1.465365052,-0.703190029
pl10,24,-0.635716379,0.426382989
pl10,31,-0.292395711,0.075538002
pl10,32,-0.226255,-0.584529996
pl10,33,-1.368631959,-0.648140013
pl10,34,-0.33859539,0.313463002
pl10,41,2.410058022,0.622610986
pl10,42,1.555783033,-0.055739999
pl10,51,-0.497650087,-0.77658999
pl10,52,0.169350505,-0.730080009
pl10,61,0.144009098,-0.840810001
pl10,62,0.472829401,-0.840810001
pl10,71,-0.075297303,-0.773209989
pl10,72,0.582644522,-0.26800999
pl10,73,1.742398024,1.942178965
pl10,74,1.382539034,1.406988025
pl10,81,0.445600986,1.870820045
pl10,82,0.619180918,2.65978694
pl10,83,-1.417865038,-0.840810001
pl10,91,0.142689198,-0.641499996
pl10,92,0.380368501,-0.840810001
pl10,93,0.574263811,-0.484329998
pl13,11,-0.570638001,-0.418199986
pl13,12,-0.960517168,-0.258768797
pl13,12,-0.999920905,-0.29612416
pl13,13,-1.095617175,-0.314515203
pl13,21,-0.707578123,0.878190994
pl13,23,-1.433443069,-0.685023546
pl13,24,-0.635716379,0.426382989
pl13,21,-0.727476418,1.308184028
pl13,24,-0.576886833,0.38150847
pl13,32,-0.130610496,-0.379270196
pl13,34,0.6392169,0.398213625
pl13,34,-0.477829933,0.042295229
pl13,31,-0.292395711,0.075538002
pl13,41,2.410058022,0.622610986
pl13,42,1.555783033,-0.055739999
pl13,51,-0.497650087,-0.77658999
pl13,52,0.147510603,-0.644398987
pl13,61,-0.444030821,-0.699466288
pl13,61,-0.491709709,-0.688006043
pl13,62,0.472829401,-0.840810001
pl13,71,-0.075297303,-0.773209989
pl13,72,0.582644522,-0.26800999
pl13,73,1.579696059,1.939013004
pl13,74,1.07208097,1.050317883
pl13,82,0.577062488,2.251911402
pl13,82,0.619180918,2.65978694
pl13,83,-1.417865038,-0.840810001
pl13,91,0.142689198,-0.641499996
pl13,92,0.380368501,-0.840810001
pl13,93,0.574263811,-0.484329998
pl99,11,-0.570638001,-0.418199986
pl99,12,-0.650581717,-0.130879998
pl99,13,-1.445287943,-0.458799988
pl99,21,-0.727476418,1.308184028
pl99,22,-0.909958124,-0.589510024
pl99,23,-1.465365052,-0.703190029
pl99,24,-0.635716379,0.426382989
pl99,31,-0.292395711,0.075538002
pl99,32,-0.226255,-0.584529996
pl99,33,-1.368631959,-0.648140013
pl99,34,-0.33859539,0.313463002
pl99,41,2.410058022,0.622610986
pl99,42,1.555783033,-0.055739999
pl99,51,-0.497650087,-0.77658999
pl99,52,0.169350505,-0.730080009
pl99,61,0.144009098,-0.840810001
pl99,62,0.472829401,-0.840810001
pl99,71,-0.075297303,-0.773209989
pl99,72,0.582644522,-0.26800999
pl99,73,1.742398024,1.942178965
pl99,74,1.382539034,1.406988025
pl99,81,0.445600986,1.870820045
pl99,82,0.619180918,2.65978694
pl99,83,-1.417865038,-0.840810001
pl99,91,0.142689198,-0.641499996
pl99,92,0.380368501,-0.840810001
pl99,93,0.574263811,-0.484329998
ro95,11,-0.570638001,-0.418199986
ro95,12,-0.650581717,-0.130879998
ro95,13,-1.445287943,-0.458799988
ro95,21,-0.727476418,1.308184028
ro95,22,-0.909958124,-0.589510024
ro95,23,-1.465365052,-0.703190029
ro95,24,-0.635716379,0.426382989
ro95,31,-0.292395711,0.075538002
ro95,32,-0.226255,-0.584529996
ro95,33,-1.368631959,-0.648140013
ro95,34,-0.33859539,0.313463002
ro95,41,2.410058022,0.622610986
ro95,42,1.555783033,-0.055739999
ro95,51,-0.497650087,-0.77658999
ro95,52,0.169350505,-0.730080009
ro95,61,0.144009098,-0.840810001
ro95,71,-0.075297303,-0.773209989
ro95,72,0.582644522,-0.26800999
ro95,73,1.742398024,1.942178965
ro95,74,1.382539034,1.406988025
ro95,81,0.445600986,1.870820045
ro95,82,0.619180918,2.65978694
ro95,83,-1.417865038,-0.840810001
ro95,91,0.142689198,-0.641499996
ro95,92,0.380368501,-0.840810001
ro95,93,0.574263811,-0.484329998
rs06,11,-0.570638001,-0.418199986
rs06,12,-0.650581717,-0.130879998
rs06,13,-1.445287943,-0.458799988
rs06,21,-0.727476418,1.308184028
rs06,22,-0.909958124,-0.589510024
rs06,23,-1.465365052,-0.703190029
rs06,24,-0.635716379,0.426382989
rs06,31,-0.292395711,0.075538002
rs06,32,-0.226255,-0.584529996
rs06,33,-1.368631959,-0.648140013
rs06,34,-0.33859539,0.313463002
rs06,41,2.410058022,0.622610986
rs06,42,1.555783033,-0.055739999
rs06,51,-0.497650087,-0.77658999
rs06,52,0.169350505,-0.730080009
rs06,61,0.144009098,-0.840810001
rs06,62,0.472829401,-0.840810001
rs06,71,-0.075297303,-0.773209989
rs06,72,0.582644522,-0.26800999
rs06,73,1.742398024,1.942178965
rs06,74,1.382539034,1.406988025
rs06,81,0.445600986,1.870820045
rs06,82,0.619180918,2.65978694
rs06,83,-1.417865038,-0.840810001
rs06,91,0.142689198,-0.641499996
rs06,92,0.380368501,-0.840810001
rs06,93,0.574263811,-0.484329998
rs10,11,-0.570638001,-0.418199986
rs10,12,-0.650581717,-0.130879998
rs10,13,-1.445287943,-0.458799988
rs10,21,-0.727476418,1.308184028
rs10,22,-0.909958124,-0.589510024
rs10,23,-1.465365052,-0.703190029
rs10,24,-0.635716379,0.426382989
rs10,31,-0.292395711,0.075538002
rs10,32,-0.226255,-0.584529996
rs10,33,-1.368631959,-0.648140013
rs10,34,-0.33859539,0.313463002
rs10,41,2.410058022,0.622610986
rs10,42,1.555783033,-0.055739999
rs10,51,-0.497650087,-0.77658999
rs10,52,0.169350505,-0.730080009
rs10,61,0.144009098,-0.840810001
rs10,62,0.472829401,-0.840810001
rs10,71,-0.075297303,-0.773209989
rs10,72,0.582644522,-0.26800999
rs10,73,1.742398024,1.942178965
rs10,74,1.382539034,1.406988025
rs10,81,0.445600986,1.870820045
rs10,82,0.619180918,2.65978694
rs10,83,-1.417865038,-0.840810001
rs10,91,0.142689198,-0.641499996
rs10,92,0.380368501,-0.840810001
rs10,93,0.574263811,-0.484329998
rs13,11,-0.570638001,-0.418199986
rs13,12,-0.650581717,-0.130879998
rs13,13,-1.445287943,-0.458799988
rs13,21,-0.727476418,1.308184028
rs13,22,-0.909958124,-0.589510024
rs13,23,-1.465365052,-0.703190029
rs13,24,-0.635716379,0.426382989
rs13,31,-0.292395711,0.075538002
rs13,32,-0.226255,-0.584529996
rs13,33,-1.368631959,-0.648140013
rs13,34,-0.33859539,0.313463002
rs13,41,2.410058022,0.622610986
rs13,42,1.555783033,-0.055739999
rs13,51,-0.497650087,-0.77658999
rs13,52,0.169350505,-0.730080009
rs13,61,0.144009098,-0.840810001
rs13,62,0.472829401,-0.840810001
rs13,71,-0.075297303,-0.773209989
rs13,72,0.582644522,-0.26800999
rs13,73,1.742398024,1.942178965
rs13,74,1.382539034,1.406988025
rs13,81,0.445600986,1.870820045
rs13,82,0.619180918,2.65978694
rs13,83,-1.417865038,-0.840810001
rs13,91,0.142689198,-0.641499996
rs13,92,0.380368501,-0.840810001
rs13,93,0.574263811,-0.484329998
ru00,11,-0.570638001,-0.418199986
ru00,12,-0.650581717,-0.130879998
ru00,13,-1.445287943,-0.458799988
ru00,21,-0.727476418,1.308184028
ru00,22,-0.909958124,-0.589510024
ru00,23,-1.465365052,-0.703190029
ru00,24,-0.635716379,0.426382989
ru00,31,-0.292395711,0.075538002
ru00,32,-0.226255,-0.584529996
ru00,33,-1.368631959,-0.648140013
ru00,34,-0.33859539,0.313463002
ru00,41,2.410058022,0.622610986
ru00,42,1.555783033,-0.055739999
ru00,51,-0.497650087,-0.77658999
ru00,52,0.169350505,-0.730080009
ru00,61,0.144009098,-0.840810001
ru00,71,-0.075297303,-0.773209989
ru00,72,0.582644522,-0.26800999
ru00,73,1.742398024,1.942178965
ru00,74,1.382539034,1.406988025
ru00,81,0.445600986,1.870820045
ru00,82,0.619180918,2.65978694
ru00,83,-1.417865038,-0.840810001
ru00,91,0.142689198,-0.641499996
ru00,92,0.380368501,-0.840810001
ru00,93,0.574263811,-0.484329998
ru04,11,-0.570638001,-0.418199986
ru04,12,-0.650581717,-0.130879998
ru04,13,-1.445287943,-0.458799988
ru04,21,-0.727476418,1.308184028
ru04,22,-0.909958124,-0.589510024
ru04,23,-1.465365052,-0.703190029
ru04,24,-0.635716379,0.426382989
ru04,31,-0.292395711,0.075538002
ru04,32,-0.226255,-0.584529996
ru04,33,-1.368631959,-0.648140013
ru04,34,-0.33859539,0.313463002
ru04,41,2.410058022,0.622610986
ru04,42,1.555783033,-0.055739999
ru04,51,-0.497650087,-0.77658999
ru04,52,0.169350505,-0.730080009
ru04,61,0.144009098,-0.840810001
ru04,71,-0.075297303,-0.773209989
ru04,72,0.582644522,-0.26800999
ru04,73,1.742398024,1.942178965
ru04,74,1.382539034,1.406988025
ru04,81,0.445600986,1.870820045
ru04,82,0.619180918,2.65978694
ru04,83,-1.417865038,-0.840810001
ru04,91,0.142689198,-0.641499996
ru04,92,0.380368501,-0.840810001
ru04,93,0.574263811,-0.484329998
ru07,11,-0.570638001,-0.418199986
ru07,12,-0.650581717,-0.130879998
ru07,13,-1.445287943,-0.458799988
ru07,21,-0.727476418,1.308184028
ru07,22,-0.909958124,-0.589510024
ru07,23,-1.465365052,-0.703190029
ru07,24,-0.635716379,0.426382989
ru07,31,-0.292395711,0.075538002
ru07,32,-0.226255,-0.584529996
ru07,33,-1.368631959,-0.648140013
ru07,34,-0.33859539,0.313463002
ru07,41,2.410058022,0.622610986
ru07,42,1.555783033,-0.055739999
ru07,51,-0.497650087,-0.77658999
ru07,52,0.169350505,-0.730080009
ru07,61,0.144009098,-0.840810001
ru07,71,-0.075297303,-0.773209989
ru07,72,0.582644522,-0.26800999
ru07,73,1.742398024,1.942178965
ru07,74,1.382539034,1.406988025
ru07,81,0.445600986,1.870820045
ru07,82,0.619180918,2.65978694
ru07,83,-1.417865038,-0.840810001
ru07,91,0.142689198,-0.641499996
ru07,92,0.380368501,-0.840810001
ru07,93,0.574263811,-0.484329998
ru10,11,-0.570638001,-0.418199986
ru10,12,-0.650581717,-0.130879998
ru10,13,-1.445287943,-0.458799988
ru10,21,-0.727476418,1.308184028
ru10,22,-0.909958124,-0.589510024
ru10,23,-1.465365052,-0.703190029
ru10,24,-0.635716379,0.426382989
ru10,31,-0.292395711,0.075538002
ru10,32,-0.226255,-0.584529996
ru10,33,-1.368631959,-0.648140013
ru10,34,-0.33859539,0.313463002
ru10,41,2.410058022,0.622610986
ru10,42,1.555783033,-0.055739999
ru10,51,-0.497650087,-0.77658999
ru10,52,0.169350505,-0.730080009
ru10,61,0.144009098,-0.840810001
ru10,71,-0.075297303,-0.773209989
ru10,72,0.582644522,-0.26800999
ru10,73,1.742398024,1.942178965
ru10,74,1.382539034,1.406988025
ru10,81,0.445600986,1.870820045
ru10,82,0.619180918,2.65978694
ru10,83,-1.417865038,-0.840810001
ru10,91,0.142689198,-0.641499996
ru10,92,0.380368501,-0.840810001
ru10,93,0.574263811,-0.484329998
ru13,11,-0.570638001,-0.418199986
ru13,12,-0.650581717,-0.130879998
ru13,13,-1.445287943,-0.458799988
ru13,21,-0.727476418,1.308184028
ru13,22,-0.909958124,-0.589510024
ru13,23,-1.465365052,-0.703190029
ru13,24,-0.635716379,0.426382989
ru13,31,-0.292395711,0.075538002
ru13,32,-0.226255,-0.584529996
ru13,33,-1.368631959,-0.648140013
ru13,34,-0.33859539,0.313463002
ru13,41,2.410058022,0.622610986
ru13,42,1.555783033,-0.055739999
ru13,51,-0.497650087,-0.77658999
ru13,52,0.169350505,-0.730080009
ru13,61,0.144009098,-0.840810001
ru13,71,-0.075297303,-0.773209989
ru13,72,0.582644522,-0.26800999
ru13,73,1.742398024,1.942178965
ru13,74,1.382539034,1.406988025
ru13,81,0.445600986,1.870820045
ru13,82,0.619180918,2.65978694
ru13,83,-1.417865038,-0.840810001
ru13,91,0.142689198,-0.641499996
ru13,92,0.380368501,-0.840810001
ru13,93,0.574263811,-0.484329998
si04,11,-0.570638001,-0.418199986
si04,12,-0.650581717,-0.130879998
si04,13,-1.445287943,-0.458799988
si04,21,-0.727476418,1.308184028
si04,22,-0.909958124,-0.589510024
si04,23,-1.465365052,-0.703190029
si04,24,-0.635716379,0.426382989
si04,31,-0.292395711,0.075538002
si04,32,-0.226255,-0.584529996
si04,33,-1.368631959,-0.648140013
si04,34,-0.33859539,0.313463002
si04,41,2.410058022,0.622610986
si04,42,1.555783033,-0.055739999
si04,51,-0.497650087,-0.77658999
si04,52,0.169350505,-0.730080009
si04,61,0.144009098,-0.840810001
si04,71,-0.075297303,-0.773209989
si04,72,0.582644522,-0.26800999
si04,73,1.742398024,1.942178965
si04,74,1.382539034,1.406988025
si04,81,0.445600986,1.870820045
si04,82,0.619180918,2.65978694
si04,83,-1.417865038,-0.840810001
si04,91,0.142689198,-0.641499996
si04,92,0.380368501,-0.840810001
si04,93,0.574263811,-0.484329998
si07,11,-0.570638001,-0.418199986
si07,12,-0.650581717,-0.130879998
si07,13,-1.445287943,-0.458799988
si07,21,-0.727476418,1.308184028
si07,22,-0.909958124,-0.589510024
si07,23,-1.465365052,-0.703190029
si07,24,-0.635716379,0.426382989
si07,31,-0.292395711,0.075538002
si07,32,-0.226255,-0.584529996
si07,33,-1.368631959,-0.648140013
si07,34,-0.33859539,0.313463002
si07,41,2.410058022,0.622610986
si07,42,1.555783033,-0.055739999
si07,51,-0.497650087,-0.77658999
si07,52,0.169350505,-0.730080009
si07,61,0.144009098,-0.840810001
si07,71,-0.075297303,-0.773209989
si07,72,0.582644522,-0.26800999
si07,73,1.742398024,1.942178965
si07,74,1.382539034,1.406988025
si07,81,0.445600986,1.870820045
si07,82,0.619180918,2.65978694
si07,83,-1.417865038,-0.840810001
si07,91,0.142689198,-0.641499996
si07,92,0.380368501,-0.840810001
si07,93,0.574263811,-0.484329998
si10,11,-0.570638001,-0.418199986
si10,12,-0.650581717,-0.130879998
si10,13,-1.445287943,-0.458799988
si10,21,-0.727476418,1.308184028
si10,22,-0.909958124,-0.589510024
si10,23,-1.465365052,-0.703190029
si10,24,-0.635716379,0.426382989
si10,31,-0.292395711,0.075538002
si10,32,-0.226255,-0.584529996
si10,33,-1.368631959,-0.648140013
si10,34,-0.33859539,0.313463002
si10,41,2.410058022,0.622610986
si10,42,1.555783033,-0.055739999
si10,51,-0.497650087,-0.77658999
si10,52,0.169350505,-0.730080009
si10,61,0.144009098,-0.840810001
si10,71,-0.075297303,-0.773209989
si10,72,0.582644522,-0.26800999
si10,73,1.742398024,1.942178965
si10,74,1.382539034,1.406988025
si10,81,0.445600986,1.870820045
si10,82,0.619180918,2.65978694
si10,83,-1.417865038,-0.840810001
si10,91,0.142689198,-0.641499996
si10,92,0.380368501,-0.840810001
si10,93,0.574263811,-0.484329998
si12,11,-0.570638001,-0.418199986
si12,12,-0.960517168,-0.258768797
si12,12,-0.999920905,-0.29612416
si12,13,-1.095617175,-0.314515203
si12,21,-0.707578123,0.878190994
si12,23,-1.433443069,-0.685023546
si12,24,-0.635716379,0.426382989
si12,21,-0.727476418,1.308184028
si12,24,-0.576886833,0.38150847
si12,32,-0.130610496,-0.379270196
si12,34,0.6392169,0.398213625
si12,34,-0.477829933,0.042295229
si12,31,-0.292395711,0.075538002
si12,41,2.410058022,0.622610986
si12,42,1.555783033,-0.055739999
si12,51,-0.497650087,-0.77658999
si12,52,0.147510603,-0.644398987
si12,61,-0.444030821,-0.699466288
si12,61,-0.491709709,-0.688006043
si12,71,-0.075297303,-0.773209989
si12,72,0.582644522,-0.26800999
si12,73,1.579696059,1.939013004
si12,74,1.07208097,1.050317883
si12,82,0.577062488,2.251911402
si12,82,0.619180918,2.65978694
si12,83,-1.417865038,-0.840810001
si12,91,0.142689198,-0.641499996
si12,92,0.380368501,-0.840810001
si12,93,0.574263811,-0.484329998
si97,11,-0.570638001,-0.418199986
si97,12,-0.650581717,-0.130879998
si97,13,-1.445287943,-0.458799988
si97,21,-0.727476418,1.308184028
si97,22,-0.909958124,-0.589510024
si97,23,-1.465365052,-0.703190029
si97,24,-0.635716379,0.426382989
si97,31,-0.292395711,0.075538002
si97,32,-0.226255,-0.584529996
si97,33,-1.368631959,-0.648140013
si97,34,-0.33859539,0.313463002
si97,41,2.410058022,0.622610986
si97,42,1.555783033,-0.055739999
si97,51,-0.497650087,-0.77658999
si97,52,0.169350505,-0.730080009
si97,61,0.144009098,-0.840810001
si97,71,-0.075297303,-0.773209989
si97,72,0.582644522,-0.26800999
si97,73,1.742398024,1.942178965
si97,74,1.382539034,1.406988025
si97,81,0.445600986,1.870820045
si97,82,0.619180918,2.65978694
si97,83,-1.417865038,-0.840810001
si97,91,0.142689198,-0.641499996
si97,92,0.380368501,-0.840810001
si97,93,0.574263811,-0.484329998
si99,11,-0.570638001,-0.418199986
si99,12,-0.650581717,-0.130879998
si99,13,-1.445287943,-0.458799988
si99,21,-0.727476418,1.308184028
si99,22,-0.909958124,-0.589510024
si99,23,-1.465365052,-0.703190029
si99,24,-0.635716379,0.426382989
si99,31,-0.292395711,0.075538002
si99,32,-0.226255,-0.584529996
si99,33,-1.368631959,-0.648140013
si99,34,-0.33859539,0.313463002
si99,41,2.410058022,0.622610986
si99,42,1.555783033,-0.055739999
si99,51,-0.497650087,-0.77658999
si99,52,0.169350505,-0.730080009
si99,61,0.144009098,-0.840810001
si99,71,-0.075297303,-0.773209989
si99,72,0.582644522,-0.26800999
si99,73,1.742398024,1.942178965
si99,74,1.382539034,1.406988025
si99,81,0.445600986,1.870820045
si99,82,0.619180918,2.65978694
si99,83,-1.417865038,-0.840810001
si99,91,0.142689198,-0.641499996
si99,92,0.380368501,-0.840810001
si99,93,0.574263811,-0.484329998
sk04,12,-0.650581717,-0.130879998
sk04,13,-1.445287943,-0.458799988
sk04,21,-0.727476418,1.308184028
sk04,22,-0.909958124,-0.589510024
sk04,23,-1.465365052,-0.703190029
sk04,24,-0.635716379,0.426382989
sk04,31,-0.292395711,0.075538002
sk04,32,-0.226255,-0.584529996
sk04,33,-1.368631959,-0.648140013
sk04,34,-0.33859539,0.313463002
sk04,41,2.410058022,0.622610986
sk04,42,1.555783033,-0.055739999
sk04,51,-0.497650087,-0.77658999
sk04,52,0.169350505,-0.730080009
sk04,61,0.144009098,-0.840810001
sk04,71,-0.075297303,-0.773209989
sk04,72,0.582644522,-0.26800999
sk04,73,1.742398024,1.942178965
sk04,74,1.382539034,1.406988025
sk04,81,0.445600986,1.870820045
sk04,82,0.619180918,2.65978694
sk04,83,-1.417865038,-0.840810001
sk04,91,0.142689198,-0.641499996
sk04,92,0.380368501,-0.840810001
sk04,93,0.574263811,-0.484329998
sk07,12,-0.650581717,-0.130879998
sk07,13,-1.445287943,-0.458799988
sk07,21,-0.727476418,1.308184028
sk07,22,-0.909958124,-0.589510024
sk07,23,-1.465365052,-0.703190029
sk07,24,-0.635716379,0.426382989
sk07,31,-0.292395711,0.075538002
sk07,32,-0.226255,-0.584529996
sk07,33,-1.368631959,-0.648140013
sk07,34,-0.33859539,0.313463002
sk07,41,2.410058022,0.622610986
sk07,42,1.555783033,-0.055739999
sk07,51,-0.497650087,-0.77658999
sk07,52,0.169350505,-0.730080009
sk07,61,0.144009098,-0.840810001
sk07,71,-0.075297303,-0.773209989
sk07,72,0.582644522,-0.26800999
sk07,73,1.742398024,1.942178965
sk07,74,1.382539034,1.406988025
sk07,81,0.445600986,1.870820045
sk07,82,0.619180918,2.65978694
sk07,83,-1.417865038,-0.840810001
sk07,91,0.142689198,-0.641499996
sk07,92,0.380368501,-0.840810001
sk07,93,0.574263811,-0.484329998
sk10,11,-0.570638001,-0.418199986
sk10,12,-0.650581717,-0.130879998
sk10,13,-1.445287943,-0.458799988
sk10,21,-0.727476418,1.308184028
sk10,22,-0.909958124,-0.589510024
sk10,23,-1.465365052,-0.703190029
sk10,24,-0.635716379,0.426382989
sk10,31,-0.292395711,0.075538002
sk10,32,-0.226255,-0.584529996
sk10,33,-1.368631959,-0.648140013
sk10,34,-0.33859539,0.313463002
sk10,41,2.410058022,0.622610986
sk10,42,1.555783033,-0.055739999
sk10,51,-0.497650087,-0.77658999
sk10,52,0.169350505,-0.730080009
sk10,61,0.144009098,-0.840810001
sk10,71,-0.075297303,-0.773209989
sk10,72,0.582644522,-0.26800999
sk10,73,1.742398024,1.942178965
sk10,74,1.382539034,1.406988025
sk10,81,0.445600986,1.870820045
sk10,82,0.619180918,2.65978694
sk10,83,-1.417865038,-0.840810001
sk10,91,0.142689198,-0.641499996
sk10,92,0.380368501,-0.840810001
sk10,93,0.574263811,-0.484329998
sk13,11,-0.570638001,-0.418199986
sk13,12,-0.650581717,-0.130879998
sk13,13,-1.445287943,-0.458799988
sk13,21,-0.727476418,1.308184028
sk13,22,-0.909958124,-0.589510024
sk13,23,-1.465365052,-0.703190029
sk13,24,-0.635716379,0.426382989
sk13,31,-0.292395711,0.075538002
sk13,32,-0.226255,-0.584529996
sk13,33,-1.368631959,-0.648140013
sk13,34,-0.33859539,0.313463002
sk13,41,2.410058022,0.622610986
sk13,42,1.555783033,-0.055739999
sk13,51,-0.497650087,-0.77658999
sk13,52,0.169350505,-0.730080009
sk13,61,0.144009098,-0.840810001
sk13,71,-0.075297303,-0.773209989
sk13,72,0.582644522,-0.26800999
sk13,73,1.742398024,1.942178965
sk13,74,1.382539034,1.406988025
sk13,81,0.445600986,1.870820045
sk13,82,0.619180918,2.65978694
sk13,83,-1.417865038,-0.840810001
sk13,91,0.142689198,-0.641499996
sk13,92,0.380368501,-0.840810001
sk13,93,0.574263811,-0.484329998
sk92,12,-0.650581717,-0.130879998
sk92,13,-1.445287943,-0.458799988
sk92,21,-0.727476418,1.308184028
sk92,22,-0.909958124,-0.589510024
sk92,23,-1.465365052,-0.703190029
sk92,24,-0.635716379,0.426382989
